leaid,leaname,fips,stateabb,gapblk,gapseblk,gaphsp,gapsehsp,racepercent
4809300,BALLINGER ISD,TX,TX,,,.5324,.0524,.99756926
4809360,BANDERA ISD,TX,TX,,,.3353,.0377,.9969247
4809390,BANGS ISD,TX,TX,,,.0498,.1691,.99416471
4809410,BANQUETE ISD,TX,TX,,,.3407,.3053,1
4809450,BARBERS HILL ISD,TX,TX,,,.284,.0265,.99524927
4809570,BASTROP ISD,TX,TX,.6198,.0322,.5016000000000001,.0143,.99405646
4809630,BAY CITY ISD,TX,TX,.6848,.0388,.481,.0282,.99738747
4809670,BEAUMONT ISD,TX,TX,.7658,.0257,.5175,.028,.99428976
4809720,BEEVILLE ISD,TX,TX,,,.4453,.0362,.99925381
4809810,BELLVILLE ISD,TX,TX,.7173000000000001,.3237,.5799,.0366,.99667686
4809860,BELTON ISD,TX,TX,.5615,.0266,.5188,.0152,.99340165
4810200,BIG SPRING ISD,TX,TX,.4476,.0835,.429,.0247,.99647236
4810230,BIRDVILLE ISD,TX,TX,.5018,.0164,.4417,.014,.99511451
4810260,BISHOP CISD,TX,TX,,,.3334,.09,.99784142
4810320,BLANCO ISD,TX,TX,,,.6087,.0713,.99581403
4810350,BLAND ISD,TX,TX,,,-.3378,.3439,.99260515
4810470,BLOOMING GROVE ISD,TX,TX,,,.3254,.2142,.98909509
4810710,BOERNE ISD,TX,TX,,,.5585,.0188,.99602711
4810780,BOLING ISD,TX,TX,,,.6085,.0486,.99784529
4810800,BONHAM ISD,TX,TX,,,.2424,.0511,.99478835
4810890,BORGER ISD,TX,TX,,,.319,.0261,.99529129
4810990,BOWIE ISD,TX,TX,,,.2771,.129,.99478453
4811070,BRACKETT ISD,TX,TX,,,.1947,.3515,.99706703
4811110,BRADY ISD,TX,TX,,,.3709,.0401,.99920088
4811190,BRAZOSPORT ISD,TX,TX,.7799,.0296,.5764,.0155,.99600589
4811220,BRECKENRIDGE ISD,TX,TX,,,.3703,.0386,.99702638
4811280,BRENHAM ISD,TX,TX,.9857,.0294,.6301,.0232,.9935596
4811310,BRIDGE CITY ISD,TX,TX,,,.2639,.0574,.99760026
4811340,BRIDGEPORT ISD,TX,TX,,,.4431,.0299,.99797934
4811610,BROWNFIELD ISD,TX,TX,,,.5084,.0442,.99797523
4811640,BROWNSBORO ISD,TX,TX,.444,.1042,.2037,.0584,.99696428
4811680,BROWNSVILLE ISD,TX,TX,,,.3802,.033,.99920344
4811700,BROWNWOOD ISD,TX,TX,.7457,.2136,.4217,.023,.99632204
4811730,BRUCEVILLE-EDDY ISD,TX,TX,,,.4892,.4578,.99287856
4811790,BRYAN ISD,TX,TX,.9539,.0164,.6325,.0138,.99724948
4811990,BUFFALO ISD,TX,TX,,,.3609,.1256,.99644363
4812120,BURKBURNETT ISD,TX,TX,.0884,.1003,.2424,.0374,.9906584
4812180,BURLESON ISD,TX,TX,.536,.0313,.3161,.0171,.99499148
4812220,BURNET CISD,TX,TX,,,.4446,.0257,.99624628
4812420,CALALLEN ISD,TX,TX,,,.4694,.0242,.99841517
4812460,CALDWELL ISD,TX,TX,,,.4932,.0335,.99641097
4812480,CALHOUN COUNTY ISD,TX,TX,,,.4513,.0222,.99716431
4812640,CAMERON ISD,TX,TX,.7666,.0841,.5815,.0447,.99471426
4812700,CANADIAN ISD,TX,TX,,,.7497,.0906,.99957806
4812750,CANTON ISD,TX,TX,,,.3814,.1978,.99555916
4812780,CANUTILLO ISD,TX,TX,,,.3294,.0533,.99823159
4812810,CANYON ISD,TX,TX,.5198,.241,.3122,.017,.99694872
4812870,CARLISLE ISD,TX,TX,,,.1662,.0867,.9965024
4813020,CARROLL ISD,TX,TX,.1955,.2195,.249,.0541,.99263519
4813050,CARROLLTON-FARMERS BRANCH ISD,TX,TX,.7014,.0137,.6347,.0128,.99690682
4813110,CARTHAGE ISD,TX,TX,.7078,.0328,.6076,.0377,.99722719
4813170,CASTLEBERRY ISD,TX,TX,,,.1763,.026,.99804991
4813230,CEDAR HILL ISD,TX,TX,.5757,.0307,.4231,.0313,.99510545
4813290,CELINA ISD,TX,TX,,,.6421,.038,.99539387
4813320,CENTER ISD,TX,TX,.7243000000000001,.0423,.4391,.0317,.99864417
4813350,CENTER POINT ISD,TX,TX,,,.4132,.0998,.99667072
4813500,CENTRAL ISD,TX,TX,,,.1924,.1442,.99743742
4813530,LUMBERTON ISD,TX,TX,,,.2475,.0687,.99583751
4813590,CHANNELVIEW ISD,TX,TX,.1278,.0356,.0167,.0231,.99927741
4813650,CHAPEL HILL ISD,TX,TX,.5796,.037,.3844,.0247,.99358726
4813680,CHAPEL HILL ISD,TX,TX,,,.3955,.1153,.99526083
4813860,CHILDRESS ISD,TX,TX,,,.4458,.0511,.99486434
4813960,CHINA SPRING ISD,TX,TX,,,.2707,.0612,.99554509
4814130,CITY VIEW ISD,TX,TX,,,.3285,.1967,.98972148
4814190,CLARKSVILLE ISD,TX,TX,.3897,.3269,,,.99685109
4814280,CLEAR CREEK ISD,TX,TX,.5882,.0178,.4491,.011,.99275374
4814310,CLEBURNE ISD,TX,TX,.4004,.0739,.4858,.0162,.99499911
4814370,CLEVELAND ISD,TX,TX,.3111,.0408,.1231,.035,.99568236
4814400,CLIFTON ISD,TX,TX,,,.5607,.0556,.99235952
4814430,CLINT ISD,TX,TX,,,.2663,.0559,.9986158
4814490,COAHOMA ISD,TX,TX,,,.1732,.1002,.99579173
4814520,COLDSPRING-OAKHURST CISD,TX,TX,.3943,.0529,,,.99875748
4814550,COLEMAN ISD,TX,TX,,,.435,.1549,.99486917
4814640,COLORADO ISD,TX,TX,,,.2295,.0479,.99698699
4814670,COLUMBIA-BRAZORIA ISD,TX,TX,.48,.044,.2596,.0267,.99457866
4814700,COLUMBUS ISD,TX,TX,.6867,.1029,.5637,.0419,.99715114
4814730,COMAL ISD,TX,TX,.3424,.0457,.4053,.0122,.99384278
4814760,COMANCHE ISD,TX,TX,,,.4396,.0395,.9990862
4814790,COMFORT ISD,TX,TX,,,.731,.0476,.99854684
4814820,COMMERCE ISD,TX,TX,.7168,.0627,.3102,.077,.99362665
4814850,COMMUNITY ISD,TX,TX,,,.2841,.0596,.99843532
4814880,COMO-PICKTON CISD,TX,TX,,,.2744,.0662,.99772817
4814970,CONNALLY ISD,TX,TX,.4601,.0326,.3161,.0333,.99377364
4815000,CONROE ISD,TX,TX,.675,.0124,.5337,.0096,.9935205
4815180,LUBBOCK-COOPER ISD,TX,TX,,,.5453,.0236,.99676347
4815210,COPPELL ISD,TX,TX,.7568,.029,.4268,.0214,.99397582
4815240,COPPERAS COVE ISD,TX,TX,.3474,.0193,.1229,.0226,.98775411
4815270,CORPUS CHRISTI ISD,TX,TX,.6081,.0177,.5199,.0116,.997832
4815300,CORRIGAN-CAMDEN ISD,TX,TX,.5891,.0869,.2486,.0632,.99684489
4815330,CORSICANA ISD,TX,TX,.6516,.0275,.3378,.026,.99604249
4815510,CRANDALL ISD,TX,TX,.437,.0619,.223,.0393,.99589276
4815540,CRANE ISD,TX,TX,,,.3359,.0817,.9978345
4815690,CROCKETT COUNTY CONSOLIDATED CSD,TX,TX,,,-.1643,.2382,1
4815720,CROCKETT ISD,TX,TX,.7568,.0651,.4451,.0839,.99534124
4815750,CROSBY ISD,TX,TX,.5321,.0245,.3148,.0225,.99425107
4815910,CROWLEY ISD,TX,TX,.6095,.0192,.3145,.0171,.99638009
4815960,CUERO ISD,TX,TX,.6317,.0598,.5069,.0332,.99537289
4816110,CYPRESS-FAIRBANKS ISD,TX,TX,.7605,.0097,.6647,.0084,.99458778
4816180,DAINGERFIELD-LONE STAR ISD,TX,TX,.4284,.0548,.4588,.2403,.99244779
4816200,DALHART ISD,TX,TX,,,.4277,.0345,.9972204
4816230,DALLAS ISD,TX,TX,.7459,.0188,.545,.0189,.99748403
4816410,DAYTON ISD,TX,TX,.3939,.0348,.1722,.02,.99531931
4816440,DE LEON ISD,TX,TX,,,.3008,.1832,.99889618
4816500,DECATUR ISD,TX,TX,,,.5318000000000001,.0276,.99686307
4816530,DEER PARK ISD,TX,TX,.7773,.0612,.3898,.012,.99651468
4816570,DEKALB ISD,TX,TX,.4816,.1865,,,.9943136
4816620,DEL VALLE ISD,TX,TX,.4427,.0366,.3592,.027,.9976995
4816710,DENISON ISD,TX,TX,.4797,.0315,.3129,.0313,.99272853
4816740,DENTON ISD,TX,TX,.6398,.0164,.5745,.012,.99840111
4816770,DENVER CITY ISD,TX,TX,,,.4236,.0464,.99859077
4816860,DESOTO ISD,TX,TX,.1112,.0623,.0218,.066,.99718928
4816950,DEVINE ISD,TX,TX,,,.4387,.0308,.99680489
4817040,DIBOLL ISD,TX,TX,.4786,.117,.375,.0351,.99763191
4817070,DICKINSON ISD,TX,TX,.428,.0243,.2831,.0156,.99508035
4817580,DUBLIN ISD,TX,TX,,,.4415,.0376,.99713683
4817610,DUMAS ISD,TX,TX,,,.5601,.0267,.99760228
4817640,DUNCANVILLE ISD,TX,TX,.4972,.0207,.3182,.0205,.9960705
4817700,EAGLE MT-SAGINAW ISD,TX,TX,.4627,.0202,.3839,.0108,.99359071
4817760,EANES ISD,TX,TX,,,.3507,.0337,.99146867
4817790,EARLY ISD,TX,TX,,,.2406,.0919,.99629503
4817830,EAST BERNARD ISD,TX,TX,,,1.045,.0809,.99833333
4817850,EAST CENTRAL ISD,TX,TX,.418,.0248,.3473,.0188,.99828571
4817880,EAST CHAMBERS ISD,TX,TX,,,.3399,.0524,.99521822
4817960,EASTLAND ISD,TX,TX,,,.35,.0996,.996952
4818000,ECTOR COUNTY ISD,TX,TX,.5491,.0197,.3551,.0109,.99760813
4818180,EDINBURG CISD,TX,TX,,,.4556,.033,.99953818
4818210,EDNA ISD,TX,TX,.6084000000000001,.1352,.4939,.0378,.99890411
4818280,EL CAMPO ISD,TX,TX,.9331,.0504,.6702,.0285,.99881387
4818300,EL PASO ISD,TX,TX,.5178,.0146,.458,.0113,.99723494
4818360,ELGIN ISD,TX,TX,.6272,.0444,.5094,.0235,.99424511
4818540,ENNIS ISD,TX,TX,.7387,.0296,.476,.0188,.99736607
4818810,EVERMAN ISD,TX,TX,.3127,.0472,.0716,.046,.9966324
4818900,FABENS ISD,TX,TX,,,.3735,.1506,.99964708
4818940,FAIRFIELD ISD,TX,TX,.622,.0575,.5366,.0704,.9963001
4819080,FARMERSVILLE ISD,TX,TX,,,.4479,.0445,.99443948
4819110,FARWELL ISD,TX,TX,,,.7989000000000001,.2085,1
4819170,FERRIS ISD,TX,TX,-.1178,.1447,.1427,.0306,.99740678
4819280,FLATONIA ISD,TX,TX,,,.6039,.3913,.99747437
4819320,FLORENCE ISD,TX,TX,,,.5821,.0642,.99234736
4819350,FLORESVILLE ISD,TX,TX,,,.4381,.0224,.99713027
4819380,FLOUR BLUFF ISD,TX,TX,.4744,.0643,.2465,.021,.99336737
4819560,FORNEY ISD,TX,TX,.4349,.0235,.2527,.0178,.99589282
4819650,FORT BEND ISD,TX,TX,.7779,.0121,.7247,.0127,.99494183
4819700,FORT WORTH ISD,TX,TX,.863,.0097,.5833,.0115,.99719185
4819830,FRENSHIP ISD,TX,TX,.6633,.0473,.5727,.02,.99565202
4819840,FREDERICKSBURG ISD,TX,TX,,,.6723,.0253,.99852759
4819950,FRIENDSWOOD ISD,TX,TX,,,.3431,.0287,.99703366
4819980,FRIONA ISD,TX,TX,,,.9962,.3398,.9992463
4820010,FRISCO ISD,TX,TX,.5698,.0114,.4336,.0105,.99481457
4820160,FT SAM HOUSTON ISD,TX,TX,.381,.0586,.2522,.05,.9822458
4820190,FORT STOCKTON ISD,TX,TX,,,.5768,.0537,.99815124
4820220,GAINESVILLE ISD,TX,TX,.4934,.3189,.464,.0292,.98941648
4820250,GALENA PARK ISD,TX,TX,.2357,.0263,.1391,.0233,.99868733
4820280,GALVESTON ISD,TX,TX,.7811,.0243,.4788,.0227,.99499536
4820310,GANADO ISD,TX,TX,,,.6369,.1047,.99940997
4820340,GARLAND ISD,TX,TX,.5872000000000001,.0102,.5072,.011,.9958818
4820500,GATESVILLE ISD,TX,TX,,,.2956,.0332,.99477643
4820550,GEORGE WEST ISD,TX,TX,,,.5887,.054,.99847406
4820600,GEORGETOWN ISD,TX,TX,.7575,.0408,.6664,.0133,.99611121
4820640,GIDDINGS ISD,TX,TX,.1489,.2372,.3688,.0442,.99651527
4820700,GILMER ISD,TX,TX,.4522,.0407,.3874,.0674,.99513131
4820760,GLADEWATER ISD,TX,TX,.4313,.0425,.2849,.0918,.99413097
4820850,GLEN ROSE ISD,TX,TX,,,.4167,.0389,.99646413
4820960,GODLEY ISD,TX,TX,,,.1756,.0542,.99136919
4821030,GOLIAD ISD,TX,TX,,,.6208,.0395,.99642164
4821060,GONZALES ISD,TX,TX,.9881,.2034,.5473,.0309,.99768955
4821150,GOOSE CREEK CISD,TX,TX,.5319,.0165,.3691,.0128,.99687529
4821360,GRAHAM ISD,TX,TX,,,.4336,.0307,.99828887
4821390,GRANBURY ISD,TX,TX,,,.4262,.0225,.99655712
4821420,GRAND PRAIRIE ISD,TX,TX,.3456,.0135,.3425,.0129,.9969852
4821450,GRAND SALINE ISD,TX,TX,,,.2033,.0658,.99560243
4821600,GRAPE CREEK ISD,TX,TX,,,.1595,.0502,.99833071
4821660,GRAPEVINE-COLLEYVILLE ISD,TX,TX,.7098,.0303,.6026,.0228,.99295056
4821720,GREENVILLE ISD,TX,TX,.7858000000000001,.0271,.4865,.0206,.99298906
4821750,GREENWOOD ISD,TX,TX,,,.5466,.0335,.9985134
4821780,GREGORY-PORTLAND ISD,TX,TX,,,.4965,.0202,.99608231
4821810,GROESBECK ISD,TX,TX,,,.1807,.0502,.99618369
4822120,HALLETTSVILLE ISD,TX,TX,,,.2323,.2222,.99053121
4822170,HALLSVILLE ISD,TX,TX,.7133000000000001,.0527,.313,.0395,.99636024
4822260,HAMLIN ISD,TX,TX,,,.6299,.3911,.99791664
4822320,HAMSHIRE-FANNETT ISD,TX,TX,,,.2805,.1757,.99848622
4822410,HARDIN-JEFFERSON ISD,TX,TX,.6486,.1433,.4411,.2844,.99862736
4822470,HARLANDALE ISD,TX,TX,,,.1477,.0383,.99872375
4822530,HARLINGEN CISD,TX,TX,,,.5094,.0227,.99947101
4822710,HARTS BLUFF ISD,TX,TX,,,.4731,.0914,.99940479
4822920,HEMPSTEAD ISD,TX,TX,.4806,.0909,.3086,.0663,.99650687
4822970,HENDERSON ISD,TX,TX,.7398,.0344,.5478,.0279,.99688751
4823010,HEREFORD ISD,TX,TX,,,.7115,.0366,.99853247
4823250,HIGHLAND PARK ISD,TX,TX,,,.4387,.2227,.99750453
4823280,HILLSBORO ISD,TX,TX,.7149,.1053,.457,.0391,.99628121
4823310,HITCHCOCK ISD,TX,TX,.6466,.0466,.4174,.0453,.99521291
4823430,HONDO ISD,TX,TX,,,.7452,.0307,.99714029
4823490,HOOKS ISD,TX,TX,.6119,.1985,,,.98713094
4823640,HOUSTON ISD,TX,TX,.9103,.0148,.7424,.0167,.9959085
4823790,HUDSON ISD,TX,TX,,,.4869,.0357,.9960258
4823820,HUFFMAN ISD,TX,TX,,,.3781,.033,.99703938
4823910,HUMBLE ISD,TX,TX,.7454,.0125,.5595,.0105,.99772167
4824030,HUNTSVILLE ISD,TX,TX,.6629,.0224,.3909,.0223,.9950881
4824060,HURST-EULESS-BEDFORD ISD,TX,TX,.4541,.0152,.3703,.0145,.99654949
4824100,HUTTO ISD,TX,TX,.5927,.028,.3782,.0189,.99080372
4824120,IDALOU ISD,TX,TX,,,.7046,.0673,.99931818
4824150,INDUSTRIAL ISD,TX,TX,,,.5272,.0846,.99832356
4824180,INGLESIDE ISD,TX,TX,,,.3193,.0281,.99554801
4824210,INGRAM ISD,TX,TX,,,.3372,.0446,.99656898
4824420,IRVING ISD,TX,TX,.487,.0144,.3751,.0137,.99721903
4824450,ITALY ISD,TX,TX,,,.6671,.2434,.99677473
4824480,ITASCA ISD,TX,TX,,,.0669,.1067,.99334478
4824530,JACKSBORO ISD,TX,TX,,,.3467,.1142,.99430358
4824590,JACKSONVILLE ISD,TX,TX,.6442,.0298,.4307,.0312,.99572468
4824600,JARRELL ISD,TX,TX,,,.5018,.0506,.99676245
4824630,JASPER ISD,TX,TX,.675,.0321,.2647,.044,.99587643
4824730,JEFFERSON ISD,TX,TX,.3913,.043,,,.99902874
4824840,JOHNSON CITY ISD,TX,TX,,,.3006,.1443,.99534595
4824930,JOSHUA ISD,TX,TX,,,.3988,.0231,.99428642
4824960,JOURDANTON ISD,TX,TX,,,.4632,.0389,.99753958
4824990,JUDSON ISD,TX,TX,.4384,.0132,.2997,.0117,.99297971
4825020,JUNCTION ISD,TX,TX,,,.5119,.2479,.99747276
4825140,KARNES CITY ISD,TX,TX,,,.7865,.2307,.99919677
4825170,KATY ISD,TX,TX,.6067,.0112,.4936,.008,.99365932
4825200,KAUFMAN ISD,TX,TX,.4435,.0721,.368,.0261,.99659836
4825230,KEENE ISD,TX,TX,,,.0708,.0915,.99725461
4825260,KELLER ISD,TX,TX,.5374,.0139,.3762,.0097,.9954403
4825320,KEMP ISD,TX,TX,,,.2842,.0868,.99858832
4825500,KENNEDALE ISD,TX,TX,.4875,.0336,.251,.0378,.99506587
4825530,KERENS ISD,TX,TX,-.1092,.3797,,,.99781817
4825560,KERMIT ISD,TX,TX,,,.196,.0668,.99742055
4825590,KERRVILLE ISD,TX,TX,,,.6129,.02,.99659044
4825620,KILGORE ISD,TX,TX,.6574,.0329,.4302,.0287,.99174917
4825660,KILLEEN ISD,TX,TX,.3908,.0097,.2203,.0095,.98836321
4825680,KINGSVILLE ISD,TX,TX,,,.3976,.043,1
4825740,KLEIN ISD,TX,TX,.6830000000000001,.0145,.5335,.0112,.99387813
4825920,KOUNTZE ISD,TX,TX,.6141,.1456,,,.99671036
4825980,KRUM ISD,TX,TX,,,.3436,.0436,.99644327
4826040,LA FERIA ISD,TX,TX,,,.1533,.2399,.99936837
4826100,LA GRANGE ISD,TX,TX,1.0364,.146,.6168,.0335,.99563992
4826160,LA MARQUE ISD,TX,TX,.1455,.0772,.05,.0893,.99678105
4826190,LA PORTE ISD,TX,TX,.5137000000000001,.0331,.2347,.0155,.99461114
4826280,LA VEGA ISD,TX,TX,.273,.0378,.0696,.0314,.99557662
4826310,LA VERNIA ISD,TX,TX,,,.2861,.0302,.9965719
4826370,LACKLAND ISD,TX,TX,-.2438,.177,.3907,.133,.97826922
4826400,LAGO VISTA ISD,TX,TX,,,.463,.0658,.99697745
4826430,LAKE DALLAS ISD,TX,TX,.5216,.0473,.4538,.0267,.99104404
4826470,LAKE TRAVIS ISD,TX,TX,,,.5086000000000001,.024,.99166012
4826490,LAKE WORTH ISD,TX,TX,.3712,.0492,.299,.0297,.99671072
4826580,LAMAR CISD,TX,TX,.6431,.0133,.7034,.0128,.99792635
4826610,LAMESA ISD,TX,TX,,,.7882,.0493,.99762356
4826640,LAMPASAS ISD,TX,TX,,,.3862,.026,.99508756
4826670,LANCASTER ISD,TX,TX,.5314,.5404,-.2319,.5905,.99864519
4827030,LEANDER ISD,TX,TX,.5767,.0214,.4281,.0094,.99347633
4827240,LEVELLAND ISD,TX,TX,,,.4701,.0282,.99754989
4827300,LEWISVILLE ISD,TX,TX,.6983,.0131,.6572,.0101,.99423063
4827390,LIBERTY-EYLAU ISD,TX,TX,.4135,.0283,,,.98263246
4827420,LIBERTY HILL ISD,TX,TX,,,.4262,.032,.99560112
4827450,LIBERTY ISD,TX,TX,.4023,.0422,.3945,.0439,.99656636
4827510,LINDALE ISD,TX,TX,.6137,.0645,.4104,.0417,.99394143
4827690,LITTLE CYPRESS-MAURICEVILLE CISD,TX,TX,.716,.2871,.2954,.0586,.99359697
4827720,LITTLE ELM ISD,TX,TX,.4633,.0247,.4043,.0201,.99525779
4827750,LITTLEFIELD ISD,TX,TX,,,.6476,.0593,.99860418
4827780,LIVINGSTON ISD,TX,TX,.59,.0337,.3185,.0263,.99354643
4827810,LLANO ISD,TX,TX,,,.4777,.0554,.99685723
4827870,LOCKHART ISD,TX,TX,.6142,.0526,.3425,.0218,.99607927
4827990,LONDON ISD,TX,TX,,,.4236,.6036,.99383432
4828110,LONGVIEW ISD,TX,TX,.8753,.0233,.6379,.0216,.99683177
4828200,LORENA ISD,TX,TX,,,.6649000000000001,.1634,.99771184
4828290,LOS FRESNOS CISD,TX,TX,,,.3825,.0496,.99943423
4828380,LOVEJOY ISD,TX,TX,,,.0554,.1725,.99242073
4828500,LUBBOCK ISD,TX,TX,.9733000000000001,.0161,.7775,.0117,.99604416
4828550,LUFKIN ISD,TX,TX,.7084,.0232,.5662,.0204,.99492866
4828590,LULING ISD,TX,TX,,,.505,.0399,.99381518
4828650,LYTLE ISD,TX,TX,,,.283,.0492,.99815673
4828680,MABANK ISD,TX,TX,,,.082,.0424,.99316889
4828710,MADISONVILLE CISD,TX,TX,.6914,.0491,.3729,.0337,.9977541
4828740,MAGNOLIA ISD,TX,TX,.4456,.0608,.4047,.0181,.99593741
4828780,MALAKOFF ISD,TX,TX,,,.3166,.2234,.99563026
4828890,MANOR ISD,TX,TX,.6712,.0337,.4603,.031,.99683654
4828920,MANSFIELD ISD,TX,TX,.5352,.0132,.4443,.0114,.99179041
4829010,MARBLE FALLS ISD,TX,TX,,,.5629,.0251,.99702662
4829100,MARION ISD,TX,TX,,,.4894,.0421,.99632853
4829160,MARSHALL ISD,TX,TX,.7149,.0215,.3661,.0299,.99664938
4829280,MASON ISD,TX,TX,,,.4037,.248,.99927503
4829580,MAYPEARL ISD,TX,TX,,,.4481,.23,.99707186
4829670,MCALLEN ISD,TX,TX,,,.6273,.0245,.99885869
4829820,MCGREGOR ISD,TX,TX,,,.5141,.0436,.99742693
4829850,MCKINNEY ISD,TX,TX,.7697000000000001,.0213,.7609,.0139,.99575901
4830060,MEDINA VALLEY ISD,TX,TX,,,.4778,.0224,.99423224
4830120,MELISSA ISD,TX,TX,,,.6738,.1352,.99651927
4830180,MEMPHIS ISD,TX,TX,,,.6652,.335,.99822593
4830340,MERKEL ISD,TX,TX,,,.6722,.1514,.99802458
4830390,MESQUITE ISD,TX,TX,.4459,.0117,.2134,.0133,.99554336
4830420,MEXIA ISD,TX,TX,.5554,.0453,.3119,.0382,.99306643
4830570,MIDLAND ISD,TX,TX,.7623,.0167,.5716,.0125,.99724633
4830600,MIDLOTHIAN ISD,TX,TX,.377,.0414,.3655,.0194,.99562645
4830640,MIDWAY ISD,TX,TX,.7467,.0276,.4533,.0211,.99453372
4830930,MINEOLA ISD,TX,TX,,,.5563,.042,.99125576
4830950,MINERAL WELLS ISD,TX,TX,,,.1777,.0271,.99584925
4831170,MONAHANS-WICKETT-PYOTE ISD,TX,TX,,,.261,.0309,.99854791
4831260,MONTGOMERY ISD,TX,TX,.7637000000000001,.0591,.3702,.0263,.99560499
4831760,MOUNT PLEASANT ISD,TX,TX,.6821,.0397,.4506,.0297,.99772882
4831770,MOUNT VERNON ISD,TX,TX,,,.4408,.0478,.99534005
4831890,MULESHOE ISD,TX,TX,,,.3716,.1053,.99907929
4831950,MUMFORD ISD,TX,TX,,,.4682,.4072,.99890679
4832090,NACOGDOCHES ISD,TX,TX,.898,.0221,.7481,.0203,.99825621
4832130,NATALIA ISD,TX,TX,,,.0296,.1799,.99613398
4832160,NAVARRO ISD,TX,TX,,,.5228,.0399,.99918771
4832190,NAVASOTA ISD,TX,TX,.8801,.0383,.3824,.031,.99833971
4832280,NEDERLAND ISD,TX,TX,.4031,.0583,.1963,.0271,.99399287
4832310,NEEDVILLE ISD,TX,TX,,,.4941,.0271,.9975189
4832340,NEW BOSTON ISD,TX,TX,.6489,.0849,,,.99177051
4832370,NEW BRAUNFELS ISD,TX,TX,.7844,.1825,.6493,.0181,.99756902
4832400,NEW CANEY ISD,TX,TX,.1051,.0388,.2482,.0157,.99774098
4832430,NEW DEAL ISD,TX,TX,,,.2994,.0616,.99327952
4832640,NEW WAVERLY ISD,TX,TX,.9343,.165,,,.99516851
4832730,NEWTON ISD,TX,TX,.4832,.0486,,,.99847215
4832740,NIXON-SMILEY CISD,TX,TX,,,.2178,.0927,.99896485
4832940,NORTH EAST ISD,TX,TX,.8041,.0123,.5808,.0071,.99518138
4833120,NORTHSIDE ISD,TX,TX,.5293,.0113,.4782,.0071,.99418718
4833180,NORTHWEST ISD,TX,TX,.4309,.0242,.3966,.0177,.99589771
4833360,ODEM-EDROY ISD,TX,TX,,,.5532,.1504,.99880058
4833630,OLNEY ISD,TX,TX,,,.5582,.1096,.99285817
4833660,OLTON ISD,TX,TX,,,.2914,.18,.99761903
4833720,ORANGE GROVE ISD,TX,TX,,,.4713,.0317,.99759096
4834020,PALACIOS ISD,TX,TX,,,.3224,.0578,.99848986
4834050,PALESTINE ISD,TX,TX,.5863,.0316,.3613,.0288,.996122
4834110,PALMER ISD,TX,TX,,,.3409,.047,.99739999
4834170,PAMPA ISD,TX,TX,,,.4273,.0249,.99419755
4834290,PARIS ISD,TX,TX,.6865,.0246,.3324,.0328,.99020624
4834320,PASADENA ISD,TX,TX,.4215,.0155,.2656,.0131,.99824947
4834440,PEARLAND ISD,TX,TX,.433,.0149,.4771,.0142,.9950496
4834550,PECOS-BARSTOW-TOYAH ISD,TX,TX,,,.5451,.2007,.99854881
4834650,PERRYTON ISD,TX,TX,,,.5315,.0352,.99578834
4834830,PFLUGERVILLE ISD,TX,TX,.6943,.0141,.5477,.011,.99289501
4834860,PHARR-SAN JUAN-ALAMO ISD,TX,TX,,,.327,.0751,.99932969
4834920,PILOT POINT ISD,TX,TX,,,.5955,.0508,.9981187
4834980,PINE TREE ISD,TX,TX,.742,.0267,.5027,.0278,.99369347
4835010,PITTSBURG ISD,TX,TX,.5077,.0498,.372,.0327,.99626446
4835070,PLAINVIEW ISD,TX,TX,.4592,.0742,.547,.0235,.99813789
4835100,PLANO ISD,TX,TX,.829,.0105,.7502,.013,.99311793
4835130,PLEASANT GROVE ISD,TX,TX,.5103,.1702,,,.99753815
4835190,PLEASANTON ISD,TX,TX,,,.5423,.0243,.99891955
4835250,POINT ISABEL ISD,TX,TX,,,.6403,.1959,.99948406
4835310,PONDER ISD,TX,TX,,,.2947,.1456,.99598289
4835400,PORT ARTHUR ISD,TX,TX,.1896,.058,-.0276,.0586,.99617302
4835430,PORT NECHES-GROVES ISD,TX,TX,,,.1984,.0267,.99778491
4835490,POST ISD,TX,TX,,,.5913000000000001,.0688,.99579763
4835520,POTEET ISD,TX,TX,,,.4305,.1361,.99908894
4835550,POTH ISD,TX,TX,,,.6488,.0644,.99880952
4835560,HIGHLAND PARK ISD,TX,TX,,,.0243,.081,.99739826
4835570,BUSHLAND ISD,TX,TX,,,.6148,.2329,.99385214
4835850,PRINCETON ISD,TX,TX,,,.2957,.0349,.99636441
4836000,PROSPER ISD,TX,TX,.711,.0417,.5182,.0324,.99468589
4836240,QUINLAN ISD,TX,TX,,,.1444,.0336,.99750638
4836300,QUITMAN ISD,TX,TX,,,.2189,.1287,.99364603
4836360,RAINS ISD,TX,TX,,,.2461,.1418,.99364489
4836450,RANDOLPH FIELD ISD,TX,TX,.6795,.3992,.1037,.102,.97536534
4836660,RED OAK ISD,TX,TX,.3197,.0216,.3267,.0201,.99528396
4836780,REFUGIO ISD,TX,TX,,,.9439,.3597,.99620634
4836930,RICARDO ISD,TX,TX,,,.2854,.3007,.99765629
4836960,RICE ISD,TX,TX,,,.357,.0491,.99858338
4836970,RICE CISD,TX,TX,.435,.2053,.5824,.0581,.99890363
4837020,RICHARDSON ISD,TX,TX,.983,.0157,.9001,.0162,.99501741
4837260,RIVER ROAD ISD,TX,TX,,,.2238,.0771,.9946503
4837410,ROBINSON ISD,TX,TX,,,.2574,.0365,.99404109
